query_keyword,query_city,id,name,type,typecode,address,location,pname,cityname,adname,adcode,gridcode,tel
制造,上海,B0HKHAAZNS,上海凯岭特种车辆制造有限公司,公司企业;公司;公司,170200,园和路256号,"121.409310,31.412581",上海市,上海市,宝山区,,,021-56811445
制造,上海,B0HK01N8SI,上海沪冠阀门制造有限公司,公司企业;公司;公司,170200,众乐路56号,"121.291130,31.292911",上海市,上海市,嘉定区,,,
制造,上海,B0HGMCYYMF,704所热工环境制造中心,公司企业;公司;公司,170200,圆芳路7号,"121.767986,31.345768",上海市,上海市,崇明区,,,
制造,上海,B0HGLCQMMO,上海净依机械制造有限公司,公司企业;公司企业;公司企业,170000,奉旺路550号,"121.631235,30.911743",上海市,上海市,奉贤区,,,15300590156
制造,上海,B0HG06UNK8,上海广品试验设备制造有限公司,公司企业;公司;公司,170200,久业路338号,"121.115888,31.186243",上海市,上海市,青浦区,,,021-31117581
制造,上海,B0HDZZ1I66,上海威特力焊接设备制造股份有限公司,公司企业;公司;公司,170200,小昆山镇彭丰路690号,"121.142777,31.013978",上海市,上海市,松江区,,,
制造,上海,B0HDKSEEJM,上海黑石纪念币制造有限公司,公司企业;公司;公司,170200,桃浦镇柳园路58号,"121.354075,31.297725",上海市,上海市,普陀区,,,
制造,上海,B0HDH5EGN1,上海益鼎石化设备制造有限公司,公司企业;公司;公司,170200,张堰镇金张支路688号,"121.261745,30.792317",上海市,上海市,金山区,,,13197106918
制造,上海,B0HDB5FQY6,上海新砚模具制造有限公司,公司企业;工厂;工厂|公司企业;公司;公司,170300|170200,奉城奉高路158号,"121.634217,30.915757",上海市,上海市,奉贤区,,,021-57510260;13301870888
制造,上海,B0HD9513KA,上海知能医学模型设备制造有限公司,公司企业;公司;公司,170200,昆港公路1268号,"121.145825,31.023125",上海市,上海市,松江区,,,021-63809222;021-63818866
制造,上海,B0HD3LPWF3,上海擎工机械制造有限公司,公司企业;公司;公司,170200,亭卫公路6726号,"121.343716,30.856026",上海市,上海市,金山区,,,13641842711
制造,上海,B0HBOUL5N4,上海捷灵厨房设备制造有限公司,公司企业;公司;公司,170200,新叶路158号,"121.655822,30.981613",上海市,上海市,奉贤区,,,13585531181
制造,上海,B0HAUCSD1T,上海浦东竹园压力容器制造有限公司生产基地,公司企业;公司;公司,170200,施湾六路399号1-158,"121.762578,31.147380",上海市,上海市,浦东新区,,,
制造,上海,B0HATAYFOX,上海华申汽配制造有限公司,公司企业;公司;公司,170200,金汇镇欢乐路9号,"121.590652,30.974587",上海市,上海市,奉贤区,,,021-57585853
制造,上海,B0HAPSTT32,上海牧朗仪器制造有限公司,公司企业;工厂;工厂,170300,奉干公路623号,"121.666479,30.900168",上海市,上海市,奉贤区,,,15316588818
制造,上海,B0H65AKXQQ,上海万陇机械制造有限公司,公司企业;公司;公司,170200,浦东新区立跃路518号1-7栋,"121.559054,31.109894",上海市,上海市,浦东新区,,,
制造,上海,B0H3OS0XPZ,上海森耐精密机械制造有限公司,公司企业;公司;机械电子,170204,枫泾镇环东二路1353号,"121.056151,30.891228",上海市,上海市,金山区,,,021-57803335
制造,上海,B0H2UDQ1AV,上海浦诚金属制造有限公司,公司企业;公司;公司,170200,沪发路728弄58号,"121.420566,30.916438",上海市,上海市,奉贤区,,,13916400500
制造,上海,B0H2SCBC75,上海迅腾机械制造有限公司,公司企业;公司;公司,170200,车墩镇北松公路东门村554号,"121.261299,31.003672",上海市,上海市,松江区,,,
制造,上海,B0H2HOMC97,上海井上机械制造有限公司,公司企业;公司;机械电子,170204,奉城镇宏图路60号,"121.612638,30.913504",上海市,上海市,奉贤区,,,13524332688
制造,上海,B0H2HOLYGL,上海亚州泵业制造有限公司,公司企业;公司企业;公司企业,170000,车墩镇香泾路1063号,"121.287475,30.999425",上海市,上海市,松江区,,,13117935692
制造,上海,B0H2H1M38E,上海上尊机械制造有限公司,公司企业;公司;机械电子,170204,罗泾镇新川沙路507号,"121.346042,31.478981",上海市,上海市,宝山区,,,15081180119
制造,上海,B0H2H1KL7H,纳瓦电子(上海)有限公司制造中心,公司企业;公司;公司,170200,江桥镇金园五路601号1A栋6层,"121.308600,31.254592",上海市,上海市,嘉定区,,,021-69186800
制造,上海,B0H2CCTPOL,上海万林机械制造有限公司,公司企业;公司;公司,170200,新杨公路1566号8(临港厂区),"121.760992,30.868122",上海市,上海市,奉贤区,,,021-38980008
制造,上海,B0H1UZVGHP,临港先进制造业基地三期,商务住宅;产业园区;产业园区,120100,钱明东路915号,"121.064420,30.891325",上海市,上海市,金山区,,,
制造,上海,B0H0T7Q94M,上海麦斯家具制造有限公司,公司企业;公司;公司,170200,大叶公路6035号,"121.539389,30.978382",上海市,上海市,奉贤区,,,18019066219
制造,上海,B0H0MLMD84,上海莲轮汽车配件制造有限公司,公司企业;公司;公司,170200,奉城镇海淀路200号,"121.625352,30.906282",上海市,上海市,奉贤区,,,
制造,上海,B0GUUH1MNG,牧东机械制造(上海)有限公司,公司企业;公司;机械电子,170204,申霞路314号6栋,"121.277722,31.368500",上海市,上海市,嘉定区,,,021-69896938
制造,上海,B0GUJBOHPN,上海源存机械制造有限公司,公司企业;公司;公司,170200,灯民路150号,"121.634736,30.908240",上海市,上海市,奉贤区,,,
制造,上海,B0GUJBO6QC,上海古今内衣制造有限公司,公司企业;公司;公司,170200,康桥东路1369号-1A幢3楼,"121.638001,31.158793",上海市,上海市,浦东新区,,,
制造,上海,B0GU71NM4U,北虹桥智能制造产业园,商务住宅;产业园区;产业园区,120100,众乐路与翔乐路交叉口东北280米,"121.295007,31.294669",上海市,上海市,嘉定区,,,13817160319
制造,上海,B0GRKO5IBX,上海柘泰电气成套制造有限公司,公司企业;公司;机械电子,170204,红星路与沪发路交叉口北100米,"121.420798,30.915953",上海市,上海市,奉贤区,,,
制造,上海,B0GR6AZLU2,上海瑞超机械刀具制造有限公司,公司企业;公司;公司,170200,沿泉路226号,"121.627717,30.917341",上海市,上海市,奉贤区,,,021-57510188;13701994421
制造,上海,B0GDS7SJG3,上海弘利紧固件制造有限公司,公司企业;公司;商业贸易,170207,华夏东路2416弄38号,"121.698953,31.199274",上海市,上海市,浦东新区,,,15050508531
制造,上海,B0G3X5E0YA,上海绍晴模具制造有限公司,公司企业;公司;公司,170200,邓家角316号,"121.200072,31.250633",上海市,上海市,青浦区,,,13636313435
制造,上海,B0G3JL9ARZ,上海飞机制造有限公司人事服务大厅,公司企业;公司;公司|公司企业;工厂;工厂,170200|170300,上飞路919号,"121.853749,31.082762",上海市,上海市,浦东新区,,,021-20855703
制造,上海,B0G1X7H1D6,上海建弢不锈钢设备制造有限公司,公司企业;公司;公司,170200,马陆镇励学路1333号,"121.300313,31.365458",上海市,上海市,嘉定区,,,021-59906601
制造,上海,B0G1GSOJBG,上海科特加地垫制造有限公司,公司企业;公司;公司,170200,徐行镇曹胜路168号4-8幢,"121.296679,31.434043",上海市,上海市,嘉定区,,,021-69161029
制造,上海,B0G0YDL5GM,混楚(上海)环保设备制造有限公司,公司企业;公司企业;公司企业,170000,老芦公路1279号,"121.866707,30.933020",上海市,上海市,浦东新区,,,15216853356
制造,上海,B0G0SL2MHF,中国制造网上海嘉定分公司,公司企业;公司;公司,170200,云谷路599弄TEEC上海中心大厦6号楼1515室,"121.253613,31.332654",上海市,上海市,嘉定区,,,021-59910220;13764977408;18221279216
制造,上海,B0G0NCWCEK,上海恒道包装材料制造有限公司,公司企业;公司;公司,170200,祝桥镇金闻路80-5号(金亭路金凰路口),"121.773490,31.112248",上海市,上海市,浦东新区,,,021-58633933
制造,上海,B0G0LAF5FL,上海通勤钣金制造有限公司,公司企业;公司;公司,170200,车墩镇回业路28号,"121.295592,31.005665",上海市,上海市,松江区,,,15221253450
制造,上海,B0G0G7J71C,上海水谷精密模具制造有限公司,公司企业;公司;公司,170200,顾村镇宝安公路959号航发机械公司7号楼,"121.407184,31.367406",上海市,上海市,宝山区,,,021-36040101
制造,上海,B0G07NYP7O,上海通函机械制造厂,公司企业;工厂;工厂,170300,新林路1529号,"121.474922,30.863989",上海市,上海市,奉贤区,,,
制造,上海,B0FFMBFIVP,逸洋传动机械制造有限公司,公司企业;公司;机械电子,170204,曹路镇民冬路637号,"121.651570,31.284982",上海市,上海市,浦东新区,,,021-58217036
制造,上海,B0FFMB5JHH,上海鸿劲超声波电子设备制造厂,公司企业;工厂;工厂,170300,金兰路151号,"121.220749,31.420350",上海市,上海市,嘉定区,,,18616396530
制造,上海,B0FFMB4F6T,上海方星机械设备制造有限公司,公司企业;公司;机械电子,170204,大叶公路7238号4栋,"121.615897,30.984808",上海市,上海市,奉贤区,,,021-64292195
制造,上海,B0FFMB30DR,上海邦能包装机械制造有限公司,公司企业;公司;机械电子,170204,上海奉贤区柘林镇南华亭大道51号1号楼,"121.495071,30.840062",上海市,上海市,奉贤区,,,021-57450065
制造,上海,B0FFM6L9OC,上海镧泰微波设备制造有限公司,公司企业;公司;公司,170200,吕巷镇朱吕公路7511号,"121.166433,30.831585",上海市,上海市,金山区,,,021-67677552
制造,上海,B0FFLLE3SE,上海澳贺机械制造有限公司,公司企业;公司;公司,170200,柘林镇寺胡路2769号奉贤食品饮料设备厂,"121.435731,30.832669",上海市,上海市,奉贤区,,,
制造,上海,B0FFLEW84S,上海华虹宏力半导体制造有限公司(二厂),公司企业;公司;公司,170200,张江高科技园区哈雷路288号,"121.602742,31.209490",上海市,上海市,浦东新区,,,021-38829909;021-51318888
制造,上海,B0FFLDLMLS,龙工(上海)机械制造有限公司,公司企业;公司;机械电子,170204,龙工上海工业园西南门旁,"121.293056,31.048529",上海市,上海市,松江区,,,021-51085555
制造,上海,B0FFLCS089,上海新顾德机械制造有限公司,公司企业;公司;机械电子|公司企业;工厂;工厂,170204|170300,亭卫公路3308号,"121.355282,30.804051",上海市,上海市,金山区,,,021-54756808
制造,上海,B0FFKY8RN6,中芯南方集成电路制造有限公司,公司企业;公司企业;公司企业,170000,哈雷路59号,"121.603647,31.215038",上海市,上海市,浦东新区,,,021-38610000
制造,上海,B0FFKWGDHM,上海禹艮机械制造有限公司,公司企业;工厂;工厂,170300,朱泾镇长浜村新范3057号,"121.205675,30.906675",上海市,上海市,金山区,,,13611912880;18017741676
制造,上海,B0FFKM4OFM,上海平强包装机械制造有限公司,公司企业;公司企业;公司企业,170000,上海市嘉定区安亭镇邓家角村2号,"121.200510,31.256236",上海市,上海市,嘉定区,,,021-39571190
制造,上海,B0FFJUXK09,威泽尔制造,公司企业;公司;机械电子,170204,新桥镇新格路1151号,"121.281403,31.064394",上海市,上海市,松江区,,,021-57687370
制造,上海,B0FFJO9M5P,上海上筛丝网制造有限公司,公司企业;公司企业;公司企业,170000,兴桂路15号,"121.105056,30.873017",上海市,上海市,金山区,,,021-62660353
制造,上海,B0FFJBWNKL,上海华征特种锅炉制造有限公司,公司企业;公司企业;公司企业,170000,青村镇品星路385号,"121.562881,30.918476",上海市,上海市,奉贤区,,,021-58147894
制造,上海,B0FFJ3VMRV,上海纳全精密设备制造有限公司,公司企业;公司;公司,170200,西渡街道扶港路1258号,"121.446804,30.976529",上海市,上海市,奉贤区,,,15900868480
制造,上海,B0FFJ0M9TT,上海现代先进超精密制造中心有限公司,公司企业;公司;公司,170200,曹路镇民风路396号4栋,"121.662950,31.283525",上海市,上海市,浦东新区,,,021-58631320
制造,上海,B0FFI564I0,中国航发商用航空发动机制造有限责任公司临港基地,公司企业;公司;公司,170200,鸿音路77号,"121.810655,30.849527",上海市,上海市,浦东新区,,,021-36688888
制造,上海,B0FFI2Z2T0,华力集成电路制造有限公司,公司企业;公司;公司,170200,良腾路6号,"121.614013,31.077229",上海市,上海市,浦东新区,,,021-61871212
制造,上海,B0FFHY913L,上海飞机制造有限公司(上飞大道),公司企业;公司;公司,170200,场中路3115号,"121.432905,31.303976",上海市,上海市,静安区,,,021-20855703
制造,上海,B0FFHEFX42,伊顿上飞航空管路制造有限公司,公司企业;公司;公司,170200,祝桥镇金亮路71号,"121.781889,31.107324",上海市,上海市,浦东新区,,,021-20577399
制造,上海,B0FFGE2HJI,上海仁盛标准件制造有限公司,公司企业;公司;公司,170200,坎南路135号,"121.729854,30.925738",上海市,上海市,奉贤区,,,021-37510811
制造,上海,B0FFG30P5T,广达上海制造城,公司企业;公司;公司,170200,达丰电脑附近,"121.294889,31.018354",上海市,上海市,松江区,,,
制造,上海,B00157HLYZ,上海赛飞航空线缆制造有限公司,公司企业;公司;公司,170200,祝桥镇金闻路118号,"121.777821,31.097779",上海市,上海市,浦东新区,,,
制造,上海,B001576WTF,上海东富龙制药设备制造有限公司,公司企业;公司;公司,170200,金流路399号,"121.337392,30.807983",上海市,上海市,金山区,,,021-37911888
制造,上海,B00156G9FI,上海康桥先进制造技术创业园,商务住宅;产业园区;产业园区,120100,秀浦路2388号,"121.604893,31.128382",上海市,上海市,浦东新区,,,
制造,上海,B00156COBB,上海华虹宏力半导体制造有限公司(金豫路),公司企业;公司;公司|公司企业;工厂;工厂,170200|170300,川桥路1188号,"121.622868,31.246757",上海市,上海市,浦东新区,,,021-20828888;021-38829909
制造,上海,B00155IOOP,浦东新区上海电气临港重型机械装备制造基地,公司企业;公司;机械电子,170204,中国(上海)自由贸易试验区临港新片区层林路77号,"121.830286,30.847504",上海市,上海市,浦东新区,,,021-38220001
制造,上海,B00155DAOV,青岛啤酒上海松江制造有限公司,公司企业;公司;公司,170200,松江工业区松江制造有限公司锦昔路9号,"121.282053,31.031125",上海市,上海市,松江区,,,021-67753655
制造,上海,B00155CBB2,上海中国弹簧制造有限公司,公司企业;公司;公司,170200,蕰川路291号,"121.436930,31.350534",上海市,上海市,宝山区,,,021-51212800;021-51219004
制造,上海,B00154DT6N,龙工叉车出租公司,公司企业;公司;机械电子,170204,新润路96号,"121.293803,31.056058",上海市,上海市,松江区,,,021-31602000;021-51085555;13917758099
制造,上海,B00154DH8F,上海汇众汽车制造有限公司,公司企业;知名企业;知名企业,170100,上海浦东南路1493号,"121.519591,31.221605",上海市,上海市,浦东新区,,,021-58201188
制造,上海,B001541AB4,上海浔兴拉链制造有限公司,公司企业;公司;公司,170200,汇金路1111号,"121.149069,31.178116",上海市,上海市,青浦区,,,021-59868888
加工,上海,B0LRHS8B7P,日月石材加工厂,公司企业;工厂;工厂,170300,上海市嘉定区外青松公路1076号,"121.145678,31.315719",上海市,上海市,嘉定区,,,13701759031;15221509718
加工,上海,B0MB271EFE,上海镍锋机械零部件加工厂,公司企业;工厂;工厂,170300,兴文路与新和路交叉口南60米,"121.198769,31.425386",上海市,上海市,嘉定区,,,18721993059
加工,上海,B0LUBRHPJQ,上海通达风管加工厂,公司企业;工厂;工厂,170300,泖甸路635号,"121.059967,31.004104",上海市,上海市,青浦区,,,18017131732
加工,上海,B0LUL573VL,山燕风管加工厂,公司企业;公司;公司,170200,嘉安公路569号,"121.224245,31.357439",上海市,上海市,嘉定区,,,13262522859
加工,上海,B0LRJRIGRJ,创新风管加工厂,公司企业;工厂;工厂,170300,博园路6155号,"121.191658,31.265424",上海市,上海市,嘉定区,,,13661998084
加工,上海,B0LRV5JPU8,WELEV风风管加工厂,公司企业;工厂;工厂,170300,新丰支路658号,"121.179122,31.218282",上海市,上海市,青浦区,,,13795767856
加工,上海,B0LRJRHK0E,欧阳风管加工厂,公司企业;工厂;工厂,170300,徐星路588号,"121.268288,31.452507",上海市,上海市,嘉定区,,,
加工,上海,B0M625W8TG,上海瑞豪通风管道加工厂,公司企业;工厂;工厂,170300,新浜镇浩海路209号,"121.081772,30.939529",上海市,上海市,松江区,,,
加工,上海,B0LRZP17R4,广告制作加工,生活服务;生活服务场所;生活服务场所,070000,赵重公路与福泉山路交叉口北60米,"121.184763,31.200832",上海市,上海市,青浦区,,,
加工,上海,B0MGB7UH13,荣发瓷砖加工厂,公司企业;工厂;工厂,170300,崧煌路388号,"121.177660,31.166138",上海市,上海市,青浦区,,,
加工,上海,B0LRKHHCGS,上海镀升风管加工厂,公司企业;工厂;工厂,170300,安亭镇杨林路709-2号,"121.230026,31.291084",上海市,上海市,嘉定区,,,19706875364
加工,上海,B0LUNC6G3T,金泉风管加工厂,公司企业;工厂;工厂,170300,亭枫公路5879号,"121.103248,30.876986",上海市,上海市,金山区,,,13671536441
加工,上海,B0M6H7BP17,不绣钢加工有限公司,公司企业;公司;公司,170200,凤徐路与嘉松中路交叉口东120米,"121.223925,31.186675",上海市,上海市,青浦区,,,
加工,上海,B0MB9DUB6T,蔬意鲜加工中心,公司企业;公司企业;公司企业|生活服务;生活服务场所;生活服务场所,170000|070000,新宜二路与新宜三路交叉口北40米,"121.245925,31.240625",上海市,上海市,闵行区,,,
加工,上海,B0LRJCHAWF,奇迹暖通加工厂,公司企业;工厂;工厂,170300,宏浦路257号,"121.276054,31.225245",上海市,上海市,闵行区,,,
加工,上海,B0LRPSQK1X,上海钢域金属加工有限公司,公司企业;公司;冶金化工,170205,毛家路8号-4,"121.389525,31.418125",上海市,上海市,宝山区,,,18118116562
加工,上海,B0M6USP4DO,建飞五金.加工门窗玻璃水电,购物服务;家居建材市场;建材五金市场,060603,郁李路33号五金建材灯具玻璃铝合金门窗不锈钢防盗窗水电木工维修电焊,"121.346341,31.282283",上海市,上海市,普陀区,,,13391157896
加工,上海,B0LR9CQ1W8,激光喷码加工,生活服务;生活服务场所;生活服务场所,070000,上海市金山区吕巷镇康兴路122号,"121.181248,30.829255",上海市,上海市,金山区,,,17802199418
加工,上海,B0LUPC22J0,铝单板加工,生活服务;生活服务场所;生活服务场所,070000,松江区泗砖路103弄松江钢材城A幢107号,"121.284282,31.109263",上海市,上海市,松江区,,,
加工,上海,B0M64RKAYC,上海建工钢筋加工中心,公司企业;公司企业;公司企业,170000,九泾公路与沪松公路辅路交叉口西280米,"121.300225,31.130575",上海市,上海市,松江区,,,
加工,上海,B0M6RZ046Y,众森岩板瓷砖加工厂(上海店),公司企业;工厂;工厂,170300,上海店,"121.305475,31.119075",上海市,上海市,松江区,,,17665421532
加工,上海,B0M625VTPS,上海瑞豪通风管道加工厂,公司企业;工厂;工厂,170300,金廊公路59号,"121.189175,30.788275",上海市,上海市,金山区,,,
加工,上海,B0M6CHUV6Q,不干胶膜切加工,公司企业;公司企业;公司企业,170000,真南路与绿棠路交叉口西180米,"121.379014,31.270434",上海市,上海市,普陀区,,,
加工,上海,B0M6ASYYBN,回收黄铂金·金银加工,生活服务;生活服务场所;生活服务场所,070000,寺平北路与亭枫公路交叉口南140米,"121.313555,30.888104",上海市,上海市,金山区,,,
加工,上海,B0LRNUKYFZ,芬芬门窗加工(谈家桥路85弄小区店),购物服务;家居建材市场;建材五金市场,060603,谈家桥路85弄小区西北门西60米,"121.452066,31.260012",上海市,上海市,静安区,,,13916575862
加工,上海,B0MBNXUST3,永鑫风管加工厂,公司企业;工厂;工厂,170300,新东风路与时代大道交叉口西南180米,"121.320525,30.848925",上海市,上海市,金山区,,,
加工,上海,B0LUACI3KY,中盛风管加工厂,公司企业;公司;公司,170200,卫宏路9号,"121.303399,30.731287",上海市,上海市,金山区,,,15618417041
加工,上海,B0LRV1K56R,上海艾普风管加工厂,公司企业;工厂;工厂,170300,金流路295号,"121.337624,30.802412",上海市,上海市,金山区,,,13774497856
加工,上海,B0LROSW2W5,恒华消声门加工部,购物服务;购物相关场所;购物相关场所,060000,学府路401号,"121.323600,30.724700",上海市,上海市,金山区,,,
加工,上海,B0M6HD95GS,富信通风管道加工厂,公司企业;工厂;工厂,170300,漕廊公路与亭卫公路交叉口西北120米,"121.353899,30.799278",上海市,上海市,金山区,,,
加工,上海,B0LRODW3HQ,金乌风管加工厂,公司企业;工厂;工厂,170300,亭卫公路2185号,"121.356755,30.779287",上海市,上海市,金山区,,,19556206808
加工,上海,B0LU9ACXCN,恒旺风管加工厂,公司企业;公司;公司,170200,广州路109号,"121.537950,31.257069",上海市,上海市,杨浦区,,,17882074079
加工,上海,B0LRVOKIXC,上海偕同风管加工厂,公司企业;工厂;工厂,170300,上南路3663号(上南路地铁站1号口步行460米),"121.503465,31.152740",上海市,上海市,浦东新区,,,
加工,上海,B0LUACP53H,鼎盛风管加工厂,公司企业;公司;公司,170200,亭卫南路388号,"121.367378,30.734582",上海市,上海市,金山区,,,18949439723
加工,上海,B0LROHWOOI,上海启禾信生鲜加工仓,公司企业;公司;公司,170200,金聚路19号,"121.523525,30.997725",上海市,上海市,奉贤区,,,18668209585
加工,上海,B0LR55AGFR,效率风管加工厂,公司企业;工厂;工厂,170300,金槐路899号,"121.629704,31.235299",上海市,上海市,浦东新区,,,19229862975
加工,上海,B0LUU7PCYC,印德好图文快印广告(顾唐路店),科教文化服务;学校;学校,141200,顾唐路53号,"121.657170,31.265117",上海市,上海市,浦东新区,,,18701756088
加工,上海,B0LU5CHN4B,金辉祥珠宝加工维修,生活服务;生活服务场所;生活服务场所,070000,航头镇鹤雷路239号1层117,"121.592170,31.077785",上海市,上海市,浦东新区,,,
加工,上海,B0LR5HB8S8,启航风管加工厂,公司企业;工厂;工厂,170300,创新西路787号,"121.641930,31.199138",上海市,上海市,浦东新区,,,19229862975
加工,上海,B0LR55AGH6,乐志风管加工厂,公司企业;工厂;工厂,170300,创新西路789号,"121.641634,31.198228",上海市,上海市,浦东新区,,,19229871363
加工,上海,B0LR5HAMDA,百里风管加工厂,公司企业;工厂;工厂,170300,春泉路154号,"121.649482,31.215004",上海市,上海市,浦东新区,,,19229862975
加工,上海,B0M6DA5UC2,队长激光切割剪板折弯加工厂,公司企业;工厂;工厂,170300,中元路168号,"121.579185,31.015895",上海市,上海市,浦东新区,,,
加工,上海,B0M6L774QN,上海宗宇新金属加工有限公司,公司企业;公司;公司,170200,苏召路1628号,"121.579185,31.015895",上海市,上海市,浦东新区,,,18101862781;19370928816
加工,上海,B0MG4SXBOB,上海华茂机械加工车床加工公司,公司企业;公司;公司,170200,永达路与庆达路交叉口西180米,"121.696537,31.239555",上海市,上海市,浦东新区,,,13512114982
加工,上海,B0LRJMHD1V,携华风管加工厂,公司企业;工厂;工厂,170300,航三路3138号,"121.625861,31.045262",上海市,上海市,浦东新区,,,13795767856
加工,上海,B0M6BHHESD,霆源不锈钢剪板折弯焊接加工,生活服务;生活服务场所;生活服务场所,070000,川沙新镇华夏东路2416弄27-28号金象五金城内,"121.699322,31.199212",上海市,上海市,浦东新区,,,13301202682
加工,上海,B0LRAR0YPH,老郭窗帘加工,生活服务;生活服务场所;生活服务场所,070000,张家桥村胡桥950号,"121.672014,31.043524",上海市,上海市,浦东新区,,,13918903756
加工,上海,B0LRF77WMF,上海广雄岩板水刀加工,生活服务;生活服务场所;生活服务场所,070000,奉粮路392号,"121.641845,30.917889",上海市,上海市,奉贤区,,,13167184606
加工,上海,B0LUL5YNPR,上海普洛风管加工厂,公司企业;公司;公司,170200,惠东路713号,"121.775763,31.045657",上海市,上海市,浦东新区,,,18616270768
加工,上海,B0LULUA2PQ,天宇风管加工厂,公司企业;公司;公司,170200,丰产路558号,"121.838907,30.976478",上海市,上海市,浦东新区,,,
加工,上海,B0LRAS0Q5P,富强门窗电焊加工纱窗玻璃隔断淋浴房防盗门窗(芦潮路店),购物服务;购物相关场所;购物相关场所,060000,芦潮路74号,"121.852952,30.862599",上海市,上海市,浦东新区,,,13248286101
加工,上海,B0LR3SCHRR,合聚风管加工厂,公司企业;工厂;工厂,170300,北厍路63号,"121.138655,30.942589",上海市,上海市,松江区,,,
加工,上海,B0LR3LGAG4,比翼暖通风管配件加工厂,公司企业;工厂;工厂,170300,草港公路1678号,"121.629118,31.596998",上海市,上海市,崇明区,,,
加工,上海,B0LR3LFP86,曼宁风管加工厂,公司企业;工厂;工厂,170300,通波塘东街258号,"121.177896,31.206691",上海市,上海市,青浦区,,,
加工,上海,B0LR39G40Y,德力风管加工厂,公司企业;工厂;工厂,170300,寅青路140号,"121.292084,31.136774",上海市,上海市,松江区,,,
加工,上海,B0LR39FMIT,洪风暖通设备加工厂,公司企业;工厂;工厂,170300,松金公路6249号,"121.243813,30.919368",上海市,上海市,金山区,,,
加工,上海,B0LR39FMHK,小奕风管加工厂,公司企业;工厂;工厂,170300,华松路702号,"121.439857,30.979682",上海市,上海市,奉贤区,,,13795767856
加工,上海,B0LR1HRSZ6,加工高压油管(林洋汽配),汽车服务;汽车配件销售;汽车配件销售,010800,顾高公路3199号路边门面房,"121.673576,31.303637",上海市,上海市,浦东新区,,,13611602734;15221107381
加工,上海,B0LR0MMCP1,上海联动风管加工厂,公司企业;工厂;工厂,170300,华田泾公路360号,"121.105503,31.053331",上海市,上海市,松江区,,,
加工,上海,B0LR0GLQ6E,海螺系统门窗加工厂,购物服务;家居建材市场;建材五金市场,060603,上海市松江区长谷东路118号2栋(永丰街道),"121.213425,30.993375",上海市,上海市,松江区,,,19921819788
加工,上海,B0LR0CNL7S,上海非凡风管加工厂公司,公司企业;公司;公司,170200,汤川路441号,"121.716808,31.128977",上海市,上海市,浦东新区,,,
加工,上海,B0LKXGIY5H,上海木箱木托盘加工厂,公司企业;工厂;工厂,170300,嘉定区宝安公路2682号,"121.721641,30.980669",上海市,上海市,浦东新区,,,13917467888
加工,上海,B0LKRS62D3,连峰卷帘门加工厂,公司企业;工厂;工厂,170300,周康路169号一层11室焕味私烤,"121.572759,31.108602",上海市,上海市,浦东新区,,,19032814288
加工,上海,B0LKPCZ59B,上海鑫灿灿金属制品激光切割加工厂,公司企业;公司企业;公司企业,170000,月罗公路1258号7号厂房,"121.380017,31.415281",上海市,上海市,宝山区,,,13419651852
加工,上海,B0LKOZFR7Z,向荣铣床数控加工,生活服务;生活服务场所;生活服务场所,070000,昆港公路379号,"121.149782,31.008596",上海市,上海市,松江区,,,
加工,上海,B0LKNHPU4G,静宇卷帘门加工厂,公司企业;工厂;工厂,170300,松江工业区松胜路160号,"121.286334,31.036823",上海市,上海市,松江区,,,13601908059
加工,上海,B0LKNHPTYS,中祥卷帘门加工厂,公司企业;工厂;工厂,170300,邯郸路539号,"121.510364,31.297385",上海市,上海市,杨浦区,,,13636376050
加工,上海,B0LKM55UXU,宏风卷帘门加工厂,公司企业;工厂;工厂,170300,松江工业区松胜路160号,"121.286665,31.034743",上海市,上海市,松江区,,,19032814288
加工,上海,B0LKLS84BD,上海出口木箱出口木托盘加工厂实力厂家,公司企业;工厂;工厂,170300,大团镇团西路1114号,"121.710884,30.987584",上海市,上海市,浦东新区,,,
加工,上海,B0LKCU0THM,海涛通风设备(厨房排烟)风管加工,生活服务;生活服务场所;生活服务场所,070000,古宜路与吴中东路交叉口西北80米,"121.422390,31.190495",上海市,上海市,徐汇区,,,
加工,上海,B0LK4UWCY2,兴郜卷帘门加工厂,公司企业;工厂;工厂,170300,钦州北路1198号,"121.398891,31.176847",上海市,上海市,徐汇区,,,13636376050
加工,上海,B0LK3AZMNU,秉协机械加工,生活服务;生活服务场所;生活服务场所,070000,易富路521号,"121.322516,31.113671",上海市,上海市,松江区,,,13472764476
加工,上海,B0LGVRYDP3,上海尚御门窗加工(向荣路店),购物服务;家居建材市场;建材五金市场,060603,梅陇镇向荣路14号系统门窗.淋浴房.移门.地弹门.推拉门窗,"121.403716,31.113662",上海市,上海市,闵行区,,,13062665176;18970524892
加工,上海,B0LGSS8KN8,阿牛油管加工水箱修理,生活服务;生活服务场所;生活服务场所,070000,祝桥镇望三村西张家宅4号,"121.763128,31.155945",上海市,上海市,浦东新区,,,13162494423
加工,上海,B0LGMSETXE,大型激光切割加工,生活服务;生活服务场所;生活服务场所,070000,宝安公路与博学路交叉口西南160米,"121.309859,31.341042",上海市,上海市,嘉定区,,,
加工,上海,B0LGG72KOJ,专业焊接加工,生活服务;生活服务场所;生活服务场所,070000,上海光跃模具有限公司东北门西北140米,"121.231258,31.311086",上海市,上海市,嘉定区,,,
